place_name,place_id,categories,number,rating,address,lat,lng,photos,tourist,museum,amusement_park,natural,tour,zoo,photo_reference,photo_url
History of Diving Museum,ChIJEWH5pMs514gR4v1h7Ob5i-k,"['tourist_attraction', 'museum', 'travel_agency', 'point_of_interest', 'store', 'establishment']",472,4.8,"82990 Overseas Hwy, Islamorada, FL 33036, United States",24.931081,-80.620808,"[{'height': 1231, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117659009851376855747"">History of Diving Museum</a>'], 'photo_reference': 'CmRaAAAAe4qZgLJNpJqci6l3j0Du7JhVh94iWg_YdEt5V3-nuwg4IQWDq0t-dyeHSmX5p8mgSvUpLNK2ekztCO2joQQC_h7ygLNTuu79qTEky7oKxS_ijmNK6GRLaxPAMkToZliIEhA9at6pErMYEtnlUMKQmQEvGhSnIvEBQ672CYWtcqZVyeLrQ88U4g', 'width': 2554}]",1,1,1,0,1,0,CmRaAAAAe4qZgLJNpJqci6l3j0Du7JhVh94iWg_YdEt5V3-nuwg4IQWDq0t-dyeHSmX5p8mgSvUpLNK2ekztCO2joQQC_h7ygLNTuu79qTEky7oKxS_ijmNK6GRLaxPAMkToZliIEhA9at6pErMYEtnlUMKQmQEvGhSnIvEBQ672CYWtcqZVyeLrQ88U4g,https://lh3.googleusercontent.com/p/AF1QipOWSI9oK6GFgQ9p5QVi3dbDt4a2fBkzdRuNBhMS=s1600-w500-h500
Theater of the Sea,ChIJBWvigk4414gRyeEs5npOlGo,"['tourist_attraction', 'aquarium', 'amusement_park', 'point_of_interest', 'establishment']",1887,4.5,"84721 Overseas Hwy, Islamorada, FL 33036, United States",24.9444951,-80.60379240000002,"[{'height': 2432, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115476844821155927114"">Brian Hill</a>'], 'photo_reference': 'CmRaAAAA_jdB3MiGVjB5MtSjEdcj0-EKjNX2NWGL4GwZfCXtPz0FpNVNweqq30R0okluCcCweZFQOA4hzcEDWCvhBJkc_Jg_ucFVnVolKgvr47_IzN2b4gb50A4HXtPfxCYCdjh-EhCFy_0ftni0ppVDX2uDCuflGhTv_ZsBdzYrH3vkIHHemcX3D5eJQA', 'width': 4320}]",1,0,1,0,0,1,CmRaAAAA_jdB3MiGVjB5MtSjEdcj0-EKjNX2NWGL4GwZfCXtPz0FpNVNweqq30R0okluCcCweZFQOA4hzcEDWCvhBJkc_Jg_ucFVnVolKgvr47_IzN2b4gb50A4HXtPfxCYCdjh-EhCFy_0ftni0ppVDX2uDCuflGhTv_ZsBdzYrH3vkIHHemcX3D5eJQA,https://lh3.googleusercontent.com/p/AF1QipNmi3FMmPHrNCaiDrYgTk8ffQdqHmHfzLXDSK2x=s1600-w500-h500
Laura Quinn Wild Bird Sanctuary,ChIJw-ynMAFB14gRSKEpFSIBWNc,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",404,4.8,"93600 Overseas Hwy, Tavernier, FL 33070, United States",25.0319701,-80.5039402,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110865397981555261078"">A Google User</a>'], 'photo_reference': 'CmRaAAAAdVBQNxD6Wa5Zg-t1zreJFADRLFHnM3aBh5Wx_yE8PcADx3ZIcNT0ObpN9Ho_Rrx3w2aIOW373Bvqv86l0v0dkVuPITuImAiddj7F8bfSd0-1myKR44NwfEZa1JwBShlEEhCcLT1VzPrrOEsGZKH14ewuGhSiiJ-z2Y-8KZgxrg8O-5gMJZM6wg', 'width': 4032}]",0,0,0,0,0,0,CmRaAAAAdVBQNxD6Wa5Zg-t1zreJFADRLFHnM3aBh5Wx_yE8PcADx3ZIcNT0ObpN9Ho_Rrx3w2aIOW373Bvqv86l0v0dkVuPITuImAiddj7F8bfSd0-1myKR44NwfEZa1JwBShlEEhCcLT1VzPrrOEsGZKH14ewuGhSiiJ-z2Y-8KZgxrg8O-5gMJZM6wg,https://lh3.googleusercontent.com/p/AF1QipMXyw_pfk1KbmSMNxtt8YF4p0SbUX7ZX72WRgop=s1600-w500-h500
Everglades Alligator Farm,ChIJwUe1J63h2YgRXojWqEgoaSQ,"['zoo', 'tourist_attraction', 'park', 'point_of_interest', 'establishment']",3313,4.5,"40351 SW 192nd Ave, Homestead, FL 33034, United States",25.393168,-80.5012007,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106427043220028662018"">A Google User</a>'], 'photo_reference': 'CmRaAAAAeprnM55U4RA_DKXk9LK1EWGiIDmlW9K_krVKlxd2m6zvzeqOFR2PTq49iCiGRp-ds632qNZ15OJ6PRrWG4qmhFXLKrfrUU3xTFYYLaRuS4xDhteznP0EaztOlmI5PgBbEhBnC3K361OJ-DiVhlFVSJ7CGhRbynXElNOZxFTtFWvLZhbfvNA1CA', 'width': 5184}]",1,0,1,1,0,1,CmRaAAAAeprnM55U4RA_DKXk9LK1EWGiIDmlW9K_krVKlxd2m6zvzeqOFR2PTq49iCiGRp-ds632qNZ15OJ6PRrWG4qmhFXLKrfrUU3xTFYYLaRuS4xDhteznP0EaztOlmI5PgBbEhBnC3K361OJ-DiVhlFVSJ7CGhRbynXElNOZxFTtFWvLZhbfvNA1CA,https://lh3.googleusercontent.com/p/AF1QipOaINjN0aXkhmO490qOng-P29ghKJeL2y1GsAOp=s1600-w500-h500
Pa-Hay-Okee Lookout Tower,ChIJQ6BMuBX_2YgRUiCf7ZnyCZM,"['tourist_attraction', 'point_of_interest', 'establishment']",252,4.5,"40001 State Hwy 9336, Homestead, FL 33034, United States",25.4416472,-80.78396409999999,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108937944240284064510"">Fraser Cambridge</a>'], 'photo_reference': 'CmRaAAAAcZKiinrnfXDbAZJMFRn-DSYpywSbxsbWSTsnrjalvDgVYs1XtOAJgv9KA7perzePpb62aeWXKe1KRkUHWa0_OO9Nm8zuXODtCZ1OSKmBQBbYkAp6rfRBYesHznB-MhJNEhDU70yJT17VKSxuTRCNgzklGhTx4ROVfKh3uZkdHlkhFaPXe5gO1w', 'width': 6000}]",1,0,1,0,0,0,CmRaAAAAcZKiinrnfXDbAZJMFRn-DSYpywSbxsbWSTsnrjalvDgVYs1XtOAJgv9KA7perzePpb62aeWXKe1KRkUHWa0_OO9Nm8zuXODtCZ1OSKmBQBbYkAp6rfRBYesHznB-MhJNEhDU70yJT17VKSxuTRCNgzklGhTx4ROVfKh3uZkdHlkhFaPXe5gO1w,https://lh3.googleusercontent.com/p/AF1QipMi5zEvbHrabdKBAVJr8EjBFGrQbX0dk60omjnR=s1600-w500-h500
Coral Castle,ChIJJTjxenrd2YgRmQ9YjR2nXNw,"['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",2434,4.4,"28655 S Dixie Hwy, Homestead, FL 33033, United States",25.500517499999997,-80.4441953,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100918734817920747847"">Geeky Chick</a>'], 'photo_reference': 'CmRaAAAAaR5sO_XI5Y1YvIL9EBaT_0lJ7ZsVHFjQZOdDRN3v6MpLisbleh0w0IpO6nk9IO0w1U0FNdJ0jVM4xA0p8PbpbpPprbw5Fkdfa2IWGZjdBRrr_bEUl2bXKjAQzP4fcvLIEhA2i_k6__tNMIfl0D_EnSPsGhSfqtYsvrukTIEBovgPgMhHcbBgKg', 'width': 4032}]",1,1,1,0,0,0,CmRaAAAAaR5sO_XI5Y1YvIL9EBaT_0lJ7ZsVHFjQZOdDRN3v6MpLisbleh0w0IpO6nk9IO0w1U0FNdJ0jVM4xA0p8PbpbpPprbw5Fkdfa2IWGZjdBRrr_bEUl2bXKjAQzP4fcvLIEhA2i_k6__tNMIfl0D_EnSPsGhSfqtYsvrukTIEBovgPgMhHcbBgKg,https://lh3.googleusercontent.com/p/AF1QipNvsGoi8_FqcQlmXkj120U1zEykjD7hAxDJbBD_=s1600-w500-h500
Miami International Riding Club,ChIJmxDQmCDD2YgRorOfaRIzJZs,"['point_of_interest', 'establishment']",43,4.9,"22620 SW 134th Ave, Miami, FL 33170, United States",25.556334,-80.41000799999999,"[{'height': 524, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107063025405528407959"">Miami International Riding Club</a>'], 'photo_reference': 'CmRaAAAAgXr10qb2g6r4aLBakMT3OxGMdQy1fnfgdWNIziBZ2ILjjEHPoUwwV4uJ7ooP7n1ew5wLFHgCXiSeDREvcxar4fWBx9jaqyDhcZSoOQ80I4vTFUSxWi3xg44pswy_tirHEhBYlOfXiJ7SfwMl0ekk_n-RGhQZsk-q-e1K0UDwHr7K5wBptEs9xA', 'width': 1280}]",0,0,0,0,0,0,CmRaAAAAgXr10qb2g6r4aLBakMT3OxGMdQy1fnfgdWNIziBZ2ILjjEHPoUwwV4uJ7ooP7n1ew5wLFHgCXiSeDREvcxar4fWBx9jaqyDhcZSoOQ80I4vTFUSxWi3xg44pswy_tirHEhBYlOfXiJ7SfwMl0ekk_n-RGhQZsk-q-e1K0UDwHr7K5wBptEs9xA,https://lh3.googleusercontent.com/p/AF1QipN-MDUEqLnJvNxrPdFrGc1w3O86vlPw6slHn5zV=s1600-w500-h500
Zoo Miami,ChIJFY7wCsjD2YgRn8R_2IMRjtw,"['zoo', 'tourist_attraction', 'park', 'point_of_interest', 'establishment']",13997,4.6,"12400 SW 152nd St, Miami, FL 33177, United States",25.6118809,-80.3976907,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107527389080204990642"">Ana Maria</a>'], 'photo_reference': 'CmRaAAAAKqco092ZArEacG1e4qncgCAsxSa3tGZHPYEbF-wVb9pLYX6Jr6tRBgvvTwARfMibpqYzw8HtKEXPg5BbytWVlGIsYmz7nft7sQpflN1jXxNRssM2r__sg1AvZPgcoILqEhAjSMC29MGrHX-aVlJQqtmaGhRN2lpalhtpBmAKO0HXo7OwhdfUqA', 'width': 6000}]",1,0,1,1,0,1,CmRaAAAAKqco092ZArEacG1e4qncgCAsxSa3tGZHPYEbF-wVb9pLYX6Jr6tRBgvvTwARfMibpqYzw8HtKEXPg5BbytWVlGIsYmz7nft7sQpflN1jXxNRssM2r__sg1AvZPgcoILqEhAjSMC29MGrHX-aVlJQqtmaGhRN2lpalhtpBmAKO0HXo7OwhdfUqA,https://lh3.googleusercontent.com/p/AF1QipOvTa3YWyw7wA8v8NaLgSJrM2FQ1bY9O0FX4kVq=s1600-w500-h500
ZWF Miami,ChIJTzWEmenp2YgRpyoFmRdvSSs,"['zoo', 'tourist_attraction', 'park', 'point_of_interest', 'establishment']",512,4.5,"16225 SW 172nd Ave, Miami, FL 33187, United States",25.6140329,-80.4705088,"[{'height': 909, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106965303060053207456"">Zoological Wildlife Foundation</a>'], 'photo_reference': 'CmRaAAAA1atfw1yobFokZh-Z7YceegfCAcxlTZ-zlsJhyS2_chqVvU3TrI6Qw8gGM7p2yrCEqztSTgKzm5j02xwiY1eTDvZ6vLTBlw6OwnvZZftGDStExFEkWbGFsuiXkgS7GoYvEhAlIaaHK0x3Kk4rkF0fogzwGhRq-N091qPVFC4mKMiSW5EYc7r9kQ', 'width': 1616}]",1,0,1,1,0,1,CmRaAAAA1atfw1yobFokZh-Z7YceegfCAcxlTZ-zlsJhyS2_chqVvU3TrI6Qw8gGM7p2yrCEqztSTgKzm5j02xwiY1eTDvZ6vLTBlw6OwnvZZftGDStExFEkWbGFsuiXkgS7GoYvEhAlIaaHK0x3Kk4rkF0fogzwGhRq-N091qPVFC4mKMiSW5EYc7r9kQ,https://lh3.googleusercontent.com/p/AF1QipNoPQQaP0NM3Fg_uAbU-vGwCA6QWshLpdHPvGMx=s1600-w500-h500
Gold Coast Railroad Museum,ChIJ_fPLlNHD2YgRs1uJWWnkfyM,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",825,4.1,"12450 SW 152nd St, Miami, FL 33177, United States",25.6170921,-80.4006348,"[{'height': 3950, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101962817016224265034"">Bill</a>'], 'photo_reference': 'CmRaAAAApz_l-zpj1NZLNbQj1MNc4lNXDA6MrFMT9lWqEPOTTLww_5kijH3PtV3mbf9GB3CzqHP7gilVjMXKzwW4_YSnVp3Fkx_Edp1nNiikUEKlAnI0aEkIAOmPer-J5_0aAy4qEhAr9VMeS_kkQcar7S_IN8OYGhRXKS4cy22AgoMIdlijcca8hv70RQ', 'width': 4920}]",1,1,1,0,0,0,CmRaAAAApz_l-zpj1NZLNbQj1MNc4lNXDA6MrFMT9lWqEPOTTLww_5kijH3PtV3mbf9GB3CzqHP7gilVjMXKzwW4_YSnVp3Fkx_Edp1nNiikUEKlAnI0aEkIAOmPer-J5_0aAy4qEhAr9VMeS_kkQcar7S_IN8OYGhRXKS4cy22AgoMIdlijcca8hv70RQ,https://lh3.googleusercontent.com/p/AF1QipPi-GWUWt87bIQW2j5P5GvR1OHgORfdCKstpc13=s1600-w500-h500
Shark Valley Observation Tower,ChIJlQwQLtX12YgRRP4hw7-bvGI,"['tourist_attraction', 'point_of_interest', 'establishment']",981,4.6,"36000 Shark Valley Loop Road, Miami, FL 33194, United States",25.6562555,-80.7663518,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114267566378658575185"">Josiah Mittelstadt</a>'], 'photo_reference': 'CmRaAAAABeHJc3YpxWKG0g-nXmaAfOBKbdh1WxNUjWSnp6rWxizdib8oQgR78bunA94qNKFxwa2Jh2a8uIRs24ccs2F2pHLOREJ_DEgJpYvQHPQ0G9pDOs5aPGWvtdgu0WlCi2yjEhDYHw8K6ZzpGC264EhJrDe4GhRj4oDdj7d785Xo_z6bYCaWfYSwBQ', 'width': 3024}]",1,0,1,0,0,0,CmRaAAAABeHJc3YpxWKG0g-nXmaAfOBKbdh1WxNUjWSnp6rWxizdib8oQgR78bunA94qNKFxwa2Jh2a8uIRs24ccs2F2pHLOREJ_DEgJpYvQHPQ0G9pDOs5aPGWvtdgu0WlCi2yjEhDYHw8K6ZzpGC264EhJrDe4GhRj4oDdj7d785Xo_z6bYCaWfYSwBQ,https://lh3.googleusercontent.com/p/AF1QipNKCkNK-rkAfqqwJ_pxscPmFdyO_fumNhcG8t90=s1600-w500-h500
Snakes at Sunset,ChIJI8bre27H2YgRJyRta6dpHZE,"['pet_store', 'point_of_interest', 'store', 'establishment']",421,3.9,"8735 SW 72nd St, Miami, FL 33173, United States",25.702674899999998,-80.334855,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118299416812177506585"">Daniel A. Valle</a>'], 'photo_reference': 'CmRaAAAAg9DTQJ57o1BP4RvZRS2rb9omElS1kRZSbdMP7dfIX_kV8LZYPV2hMrSZ-qOkwX7AivStOr2wF1Q7x-r71hSYsmLwA0LE5uDjPHA6TzVGJTaLSf-0M_iyBw8qOlntXK6uEhCTV7VB4TCir14APDld1UuKGhTLrZejDV8UBqW-_cKdqboYrhapdg', 'width': 4032}]",0,0,0,0,0,0,CmRaAAAAg9DTQJ57o1BP4RvZRS2rb9omElS1kRZSbdMP7dfIX_kV8LZYPV2hMrSZ-qOkwX7AivStOr2wF1Q7x-r71hSYsmLwA0LE5uDjPHA6TzVGJTaLSf-0M_iyBw8qOlntXK6uEhCTV7VB4TCir14APDld1UuKGhTLrZejDV8UBqW-_cKdqboYrhapdg,https://lh3.googleusercontent.com/p/AF1QipPpUB2w2zTSFTff9M-imQP_GwmZpv9k50t_-AjI=s1600-w500-h500
Tropical Audubon Society,ChIJlTfdxeTH2YgRmNlHSaS1tn0,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",33,4.9,"5530 Sunset Dr, Miami, FL 33143, United States",25.703782999999998,-80.284089,"[{'height': 1714, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104593325692061260002"">Tropical Audubon Society</a>'], 'photo_reference': 'CmRaAAAAobLPuYtLBYCIxxWhgQ0_jPkQl4zE31BY-vv6Tqmm3vaup3_FomFQ2Ltbs88cBEAc7A7OPqaW5zjaOA2ZCWYkqpLdyvpnGCIWoL28yrw18HTATdlp8v6bIoMn0nDdsosBEhBZCWJ57_AwwziYD7_F4oakGhQ34gEsnDbF8LrW1yZFPr8zg48K5g', 'width': 2400}]",1,0,1,1,0,0,CmRaAAAAobLPuYtLBYCIxxWhgQ0_jPkQl4zE31BY-vv6Tqmm3vaup3_FomFQ2Ltbs88cBEAc7A7OPqaW5zjaOA2ZCWYkqpLdyvpnGCIWoL28yrw18HTATdlp8v6bIoMn0nDdsosBEhBZCWJ57_AwwziYD7_F4oakGhQ34gEsnDbF8LrW1yZFPr8zg48K5g,https://lh3.googleusercontent.com/p/AF1QipNw2XRjKVAVw1SB7aE08lJsYwM0P2P6enp_reO8=s1600-w500-h500
Lowe Art Museum,ChIJa57Eef-32YgR6svQH2tC6as,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",181,4.6,"1301 Stanford Dr, Miami, FL 33146, United States",25.719375,-80.2756722,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105406403699511287450"">Maurizio Barioglio</a>'], 'photo_reference': 'CmRaAAAA4y3uCqDFVZlfLV2H_Fky6RWshoaHPOBDcn-KPpBAiXV-ctXRX3AZOVlqJTbhI98qRL099SED3cWO4U6eIwzCbvKHwjMsH714By56oCmsVfkAPE03jcv04ZWchgqxI2PZEhDPkpcZg6O1KcaOAT_kP0RTGhTpQMAjZKN8A6UYIH2HzXlwDhB9GQ', 'width': 4032}]",1,1,1,0,0,0,CmRaAAAA4y3uCqDFVZlfLV2H_Fky6RWshoaHPOBDcn-KPpBAiXV-ctXRX3AZOVlqJTbhI98qRL099SED3cWO4U6eIwzCbvKHwjMsH714By56oCmsVfkAPE03jcv04ZWchgqxI2PZEhDPkpcZg6O1KcaOAT_kP0RTGhTpQMAjZKN8A6UYIH2HzXlwDhB9GQ,https://lh3.googleusercontent.com/p/AF1QipOg4DNqc5F_Dq7mSuZ7Pg7BATgyvV_n1fE2MvQV=s1600-w500-h500
Fossilized Reef View,ChIJkSwsNZm12YgRIsYuIU76rfc,"['point_of_interest', 'establishment']",67,4.9,"Rickenbacker Causeway, Key Biscayne, FL 33149, United States",25.726370199999998,-80.1484609,"[{'height': 640, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111441897496725768796"">Patrick Prentice</a>'], 'photo_reference': 'CmRaAAAAfUm87JC3BdcusZTOpTxbNyIjWsQ3664Ef1Gm1rtSKWdmNAoYMtLbvYARZDhDJWXpuNSZjcOoXJbmiGcraDmmH39AI4vYwFq5AYAuLzUF_OinWjl_sqPwnJuwNdaOdKkOEhAllCqS_OMmlDnH6_9kLHiHGhTuFZIOeGkGzNkCeB0-ygwGCTrxsg', 'width': 960}]",0,0,0,0,0,0,CmRaAAAAfUm87JC3BdcusZTOpTxbNyIjWsQ3664Ef1Gm1rtSKWdmNAoYMtLbvYARZDhDJWXpuNSZjcOoXJbmiGcraDmmH39AI4vYwFq5AYAuLzUF_OinWjl_sqPwnJuwNdaOdKkOEhAllCqS_OMmlDnH6_9kLHiHGhTuFZIOeGkGzNkCeB0-ygwGCTrxsg,https://lh3.googleusercontent.com/p/AF1QipPqQJ0he9G2Sbo7fTI3uSBPLIC4YF_jBysHpEM_=s1600-w500-h500
Vizcaya Museum & Gardens,ChIJE5jqT1222YgR4STdDoStYPg,"['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",7229,4.7,"3251 S Miami Ave, Miami, FL 33129, United States",25.744386600000002,-80.21047469999999,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106858198022395151497"">Andres Vega</a>'], 'photo_reference': 'CmRaAAAAFTdux3IS6pRFiqwTT56BCSL78TNCv91DXdQmjSkY9XhJU3JtcL7i3XicLEaDXFQ-wLQsH2k67SIHsSQ96JmkTTzxD59hTWtR455TBk1DkdV3ERUJV7Mp8cO1aQAzNgqZEhAF4awFJKtP5p3ZkxEWEn5RGhRrLyCLgEJNYvogt3B1ybnA4A4jNA', 'width': 4032}]",1,1,1,0,0,0,CmRaAAAAFTdux3IS6pRFiqwTT56BCSL78TNCv91DXdQmjSkY9XhJU3JtcL7i3XicLEaDXFQ-wLQsH2k67SIHsSQ96JmkTTzxD59hTWtR455TBk1DkdV3ERUJV7Mp8cO1aQAzNgqZEhAF4awFJKtP5p3ZkxEWEn5RGhRrLyCLgEJNYvogt3B1ybnA4A4jNA,https://lh3.googleusercontent.com/p/AF1QipPH8kNaMkNkje-auwOiyNMLFwrveJmebD3UQMfL=s1600-w500-h500
"Miami-Dade County Fair & Exposition, Inc.",ChIJqwCnDja_2YgR0fQINSRA2MM,"['point_of_interest', 'establishment']",2072,4.4,"10901 SW 24th St, Miami, FL 33165, United States",25.747259,-80.37252,"[{'height': 947, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101221472054780572800"">A Google User</a>'], 'photo_reference': 'CmRaAAAAi-nQqUrGGN3sTDVEk0YSP2_HZ27fGWxWDv33W5pcj0oHhrhi5xsJkqTKAfTvgk6-8vkbT4n8qmYvPNKQDEp0TJxVns-f35STx9ZnXfUoqHLRGY0TjZUEs9EOfNk8jqpgEhCEX-DSIYeuS4XKzhEiO7SpGhTvT3Xfnx0HjmoXNizuqPhROOo5hA', 'width': 1905}]",0,0,0,0,0,0,CmRaAAAAi-nQqUrGGN3sTDVEk0YSP2_HZ27fGWxWDv33W5pcj0oHhrhi5xsJkqTKAfTvgk6-8vkbT4n8qmYvPNKQDEp0TJxVns-f35STx9ZnXfUoqHLRGY0TjZUEs9EOfNk8jqpgEhCEX-DSIYeuS4XKzhEiO7SpGhTvT3Xfnx0HjmoXNizuqPhROOo5hA,https://lh3.googleusercontent.com/p/AF1QipOEblQZS8e_Zdu01Jb9qUASEMPXU1R4acjNuTyF=s1600-w500-h500
Coral Gables Museum,ChIJpfo_G5q32YgRUADWEMdHrZo,"['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",267,4.3,"285 Aragon Ave, Coral Gables, FL 33134, United States",25.7505393,-80.2602801,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105321960822462110683"">Kara M.</a>'], 'photo_reference': 'CmRaAAAA26NQPaouGsNMe0UUNLqhznsjjyrzgrPFy2zVpXtwmT0u7mXqWc6COXPhsQbzvCHrldXM8BgeTlUFZH6dutbBymNATb7SQMFI5Gjl2y_cLFBRpgoV-CGmkFjAcPX31vUnEhDfcNC1303cBeehPo65kKNbGhRlxNThL90NcyZrAFnM71Ebg3venQ', 'width': 3024}]",1,1,1,0,0,0,CmRaAAAA26NQPaouGsNMe0UUNLqhznsjjyrzgrPFy2zVpXtwmT0u7mXqWc6COXPhsQbzvCHrldXM8BgeTlUFZH6dutbBymNATb7SQMFI5Gjl2y_cLFBRpgoV-CGmkFjAcPX31vUnEhDfcNC1303cBeehPo65kKNbGhRlxNThL90NcyZrAFnM71Ebg3venQ,https://lh3.googleusercontent.com/p/AF1QipMxOUplvV5VayvfadoM5syLMFPEY4MBj6wZ8lvs=s1600-w500-h500
American Museum of the Cuban Diaspora,ChIJWQ_p7Jm32YgRAYz8mlVL7E4,"['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",99,4.4,"1200 Coral Way, Miami, FL 33145, United States",25.7508173,-80.2143295,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111950022485008180050"">David Canela</a>'], 'photo_reference': 'CmRaAAAA_YeAtz593bEovqMfht2FECavwzgl0iAaZuhNDGpmEGzTh8556DcL7yhNXJJVaJuhkkFV8voEhWwNBEw8OWHZWx6ZrHWHosT_diK3XJupbRD7H2ych_YKzwwffG6WffCAEhAJmH4N4BmfF1FtDD-L8AwzGhTiZKQ9hpSpHbt5bEAuzDcBMsFsAw', 'width': 4032}]",1,1,1,0,0,0,CmRaAAAA_YeAtz593bEovqMfht2FECavwzgl0iAaZuhNDGpmEGzTh8556DcL7yhNXJJVaJuhkkFV8voEhWwNBEw8OWHZWx6ZrHWHosT_diK3XJupbRD7H2ych_YKzwwffG6WffCAEhAJmH4N4BmfF1FtDD-L8AwzGhTiZKQ9hpSpHbt5bEAuzDcBMsFsAw,https://lh3.googleusercontent.com/p/AF1QipMGpib9JltB7Bdwz5benB6EC3uBI3JwkS1wxTSD=s1600-w500-h500
Everglades Safari Park,ChIJtxA5P6KS2YgR36Uv80HVpXY,"['amusement_park', 'tourist_attraction', 'travel_agency', 'park', 'point_of_interest', 'store', 'establishment']",3919,4.4,"26700 SW 8th St, Miami, FL 33194, United States",25.760509,-80.62594969999999,"[{'height': 1365, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103280829129444035045"">Everglades Safari Park</a>'], 'photo_reference': 'CmRaAAAA8bnGKBv00asXa1-YivTIpg1RYk5SHK00JM6eRmLr0rbN-7Jus3gKe3sRbkG113NJIrGvM_wqzfLnX-ICnMF6ulXZmdxzVPLAcASISrzUcxlj5PHonecHwLT2Y-ehe7DmEhCObbWO7aNUIqX1KOYDJlvRGhTRm2Z0FUyfN53uQxZY4bk7ev-G9g', 'width': 2048}]",1,0,1,1,1,0,CmRaAAAA8bnGKBv00asXa1-YivTIpg1RYk5SHK00JM6eRmLr0rbN-7Jus3gKe3sRbkG113NJIrGvM_wqzfLnX-ICnMF6ulXZmdxzVPLAcASISrzUcxlj5PHonecHwLT2Y-ehe7DmEhCObbWO7aNUIqX1KOYDJlvRGhTRm2Z0FUyfN53uQxZY4bk7ev-G9g,https://lh3.googleusercontent.com/p/AF1QipOiiy5qerSwBlJf5-Y8yXk7jgckvKnDzEzoIWuW=s1600-w500-h500
Gator Park,ChIJFfxfdiKT2YgRPMtHpNSo2fM,"['zoo', 'tourist_attraction', 'travel_agency', 'park', 'restaurant', 'food', 'point_of_interest', 'establishment']",2314,4.3,"24050 SW 8th St, Miami, FL 33194, United States",25.760632,-80.581148,"[{'height': 1278, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104610256967612310757"">Gator Park</a>'], 'photo_reference': 'CmRaAAAAOSVfLhyaUvnvj3YBr4mcEqqjeZx7ceaNgjTp3tlmFB9olzix9sALC19XFk3gVRMowZExMVqHwsYkmQWVDLbmCpCq30YES0tC_bTOCekJjZJrJlf7H4lkb_6Vh_66Kdz2EhAlmB_B_4cTnlVUPPcPpNB8GhQ-iJca48UZZujbQKt2OODA0tkuUw', 'width': 2048}]",1,0,1,1,1,1,CmRaAAAAOSVfLhyaUvnvj3YBr4mcEqqjeZx7ceaNgjTp3tlmFB9olzix9sALC19XFk3gVRMowZExMVqHwsYkmQWVDLbmCpCq30YES0tC_bTOCekJjZJrJlf7H4lkb_6Vh_66Kdz2EhAlmB_B_4cTnlVUPPcPpNB8GhQ-iJca48UZZujbQKt2OODA0tkuUw,https://lh3.googleusercontent.com/p/AF1QipOwed16ZZ8zFUChRxTzp6essOPlIsaHHHEARblv=s1600-w500-h500
