,place_name,place_id,categories,number,rating,address,lat,lng,photos
538,WonderWorks Orlando,ChIJRdxzRk1-54gRJvqlZQbtpE4,"['amusement_park', 'point_of_interest', 'establishment']",5493.0,4.3,"9067 International Dr, Orlando, FL 32819, United States",28.433743,-81.4715282,"[{'height': 3136, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102849905739639365267"">Jose M Rodriguez G.</a>'], 'photo_reference': 'CmRaAAAAxvokHfolI1EoRpRwrNL8_G_mAhi2dfylk479nWxuHb-qDzOWK13h7TSQRZimKVybvOPbO-4fxio1znRJzB0fX8gwY_6agTfbJLk7jJ9xufkLcLVnzcIuzRqXqJEotoNDEhC-N1q0yat2zxJCU7EWr5VHGhQDNcG4doilY9iwJxBOuHYFRwX0yw', 'width': 5632}]"
479,Robbie's,ChIJ960sQ9k514gRzJnHxYzRgW8,"['bar', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",5393.0,4.4,"77522 Overseas Hwy, Islamorada, FL 33036, United States",24.8826186,-80.6907968,"[{'height': 681, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101976821142965093330"">Robbie&#39;s</a>'], 'photo_reference': 'CmRaAAAAToUfNl35k3OmX1tDSIdqwaiNUj62VINM5uByK83gHjOymkRMZbv5baDFVFiq_h0lKDY7d2jF5K3Wjvy6LrBVArqPWePvtd0NPb-0_0a1yE8mojgKpCcA5cDX8Xpl-u3XEhBvl8tFAr4ox6VocHRFIQhpGhS9xKeoI5-rY-1wdnflTyWGg3Jjuw', 'width': 1024}]"
439,Manatee Viewing Center,ChIJpUJtM-_ZwogROGyfAWFNelo,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",5377.0,4.7,"6990 Dickman Rd, Apollo Beach, FL 33572, United States",27.7926392,-82.40122640000001,"[{'height': 2160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104017435545965303722"">Bart Lavis</a>'], 'photo_reference': 'CmRaAAAAAGpmE9ut_2zGgYBaAdb84G3NgFi4CUAbU_vvUHnKTyBZiIVy4gV90GjRwfcg9E9EeJCP4-r9vMYpPLbxFM8TI0RJKfjoKXqrBA_o0Zd38KLncaOYNvjKDp6RJeOW8rDGEhDbnnqfbEoOYt8bkGaEb5J9GhST4cD8SYan50ZKMF-tpDvcnCdMlw', 'width': 2160}]"
721,St. Augustine Alligator Farm Zoological Park,ChIJ0UaxcHon5IgRtIDfdNZ5UsQ,"['zoo', 'tourist_attraction', 'point_of_interest', 'establishment']",5350.0,4.7,"999 Anastasia Blvd, St. Augustine, FL 32080, United States",29.8818461,-81.2885721,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100309923982402173408"">ayman shabaka</a>'], 'photo_reference': 'CmRaAAAAn5YHGg0Fggl5Xeyt1mTKK3RK2sLi9IaNLdgk4cviC7frFQSCiU_hiLD4an07Z3vCfiTZNN0L5og-eQM2OdTGdgkgGuLAOMQBy33Xww5zuNYYafVmft2bYsHYpUzftqPuEhDRH5vw87CkO6lP_Bsa1mu3GhTa7aNgteDliHmw3FIKpyUdUJVyHw', 'width': 4032}]"
700,Brevard Zoo,ChIJI0Ja3y4E3ogRoNdEL3xe4Ek,"['zoo', 'point_of_interest', 'establishment']",5208.0,4.7,"8225 N Wickham Rd, Melbourne, FL 32940, United States",28.2249886,-80.7138556,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115451744041636381706"">Brevard Zoo</a>'], 'photo_reference': 'CmRaAAAAx9Fdp4ZnTS_xf1iaDDfO8SPaGAYLWo9Mywo8YwEKrctBkSpQ-6TZOKSdqe3MedLAbLe0p5Cxf9l0pe059W_AB02RgLrZejqQQI45io46ToCTevKJ1BhJLHpS-LSg1n0gEhDcF8IQ29IPXROcXkOQ9UECGhR56KZNjLJyTZ3M-XOlaw6IYgHH1w', 'width': 5184}]"
477,Ripley's Believe It or Not!,ChIJJSDL7L4n5IgR56CZiERtCPE,"['tourist_attraction', 'point_of_interest', 'establishment']",5145.0,4.4,"19 San Marco Ave, St. Augustine, FL 32084, United States",29.899620000000002,-81.3136085,"[{'height': 1784, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100646063250263854658"">Sissi Albarracin</a>'], 'photo_reference': 'CmRaAAAA-z1d_IYYVgw-H-BRi7RUodlPiVZppARjFBrh2R1OU8mvp0v3jY-Jw0pRib2XjPWuGPZgWYDplhybPl3iu5qptyRFgNBvHjm8OWzgWRonfReYlyY-thSRFL6wzCvczxI2EhAik8zXet7nkLj-b4J3w-eJGhT8Yjy09ocGZGixaFvK938q7QyteQ', 'width': 2957}]"
257,Pérez Art Museum Miami,ChIJAUUpLJq22YgRAU604E8-tsM,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",4739.0,4.5,"1103 Biscayne Blvd, Miami, FL 33132, United States",25.7859307,-80.1861912,"[{'height': 2988, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115862692327233091296"">Michel Cardin</a>'], 'photo_reference': 'CmRZAAAATWzRwksP86b7rEubYcRvQpinh863lbFZ9WNhtbVidq8vjbk2pwHlg6UjzZTT19aa_8cyueSqZy27o5gw9vmRR6CljVLTjqzxNdEiC5wOuiNbqJe6feTzYYzEKJW30wc7EhDYYMEbII5t-3JzX0kUGM3lGhRrZQU5cgZXq5sY_5WSRwR8HD8AfA', 'width': 5312}]"
235,Morikami Museum and Japanese Gardens,ChIJD21Nxwsf2YgRChKXwM5KZpo,"['museum', 'tourist_attraction', 'park', 'point_of_interest', 'establishment']",4712.0,4.8,"4000 Morikami Park Rd, Delray Beach, FL 33446, United States",26.428643199999996,-80.15608569999998,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117636199759655204361"">Mark Hewitt</a>'], 'photo_reference': 'CmRaAAAAhvVk8P-HIDWa_aqBnKsNl9pMYjpHrLd-HiVMrjchRnYzWmf9vYKuEqu6NWsKD83-ijtFEJ827BNKiXiDALWWTa81yJwWFGn9XFG2cu3h5tMqehqxGEJFpv07ffVeS5CJEhAnd2iPr5ZHzCuZo8rkKogpGhTQ8CV2_F9e82eQ6R3eClHzhSsrrg', 'width': 4032}]"
712,Central Florida Zoo & Botanical Gardens,ChIJ9TyG2GkS54gRvw6kLzIkFBw,"['zoo', 'tourist_attraction', 'point_of_interest', 'establishment']",4542.0,4.3,"3755 W Seminole Blvd, Sanford, FL 32771, United States",28.8306836,-81.3165197,"[{'height': 1199, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101237637445781532467"">Central Fla Zoo &amp; Botanical Gardens</a>'], 'photo_reference': 'CmRaAAAAvKJKmd2IhPN-nrzc-rVi6rrPdq0Egv5-F6QWsg9NXvHlZs0CWWFnzArWvb3l4iLm9xwMDt2SLi16JvC-iQtZsQqV7Pn61n4iT-Qa7ni7HuJNkSaFAr82eN67VfpxCVuqEhCSRk9_AXP0laUuns8a5_7JGhTbaPIprhaSZeaVp5PlTZx3yLLbuQ', 'width': 2129}]"
74,Phillip and Patricia Frost Museum of Science,ChIJab3yr6C22YgRdh8TY4oVu_w,"['aquarium', 'tourist_attraction', 'museum', 'point_of_interest', 'establishment']",4487.0,4.4,"1101 Biscayne Blvd, Miami, FL 33132, United States",25.785331,-80.188152,"[{'height': 3078, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101744019974429472507"">Patricia and Phillip Frost Museum of Science</a>'], 'photo_reference': 'CmRZAAAAfA36CSz7hAMkr1cJ2xypvOEc9c6DVDfdVtGKPlO0OktTtW4YSsHx8T59guZYSRgpX-4Gq8GDOO0ZbKmqL0zAtITI40aoTHKJUY8J8UbzAk2sbZLo1lzr2LjBVDrYmtYgEhA8-VtNzqvl2ejgOm2YQbUyGhRe9OsV5OHRqrqlePxn3AXzO_SFlw', 'width': 5472}]"
239,Museum of Discovery and Science,ChIJ2f1pZPkA2YgRw01q-hlXoTQ,"['movie_theater', 'tourist_attraction', 'museum', 'point_of_interest', 'store', 'establishment']",4075.0,4.6,"401 SW 2nd St, Fort Lauderdale, FL 33312, United States",26.1205942,-80.1479459,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101679767154182876952"">Harrison C. Davies</a>'], 'photo_reference': 'CmRaAAAAdLZ72Aa6xzUSGodTAT1p5daeBW-u81qkD1er5BooU43xHy9pe5JU7VDWcjc-92379qbl4SNTtnJeTxbPDg2hKETlE1rCARraczjjwDNoz5jOfTveFv6B54fmxAw5M3RqEhCaeKR3ocO44g16oHJqparsGhQgCfvwWKrqJCQyK1Uk7Xa-vChBtw', 'width': 4032}]"
678,Naples Pier,ChIJzVwpHwzh2ogRItUTU2IuzVk,"['point_of_interest', 'establishment']",3969.0,4.7,"25 12th Ave S, Naples, FL 34102, United States",26.1315552,-81.80749399999998,"[{'height': 3840, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108357700402463767880"">Samuel Dong</a>'], 'photo_reference': 'CmRaAAAALj7o2gHmBoiLhKU7B_-Lq2HWNnC8xfPlyMabQF6p_Nd0_HFAvw5EzIj7xoiIazU_GsNjexEB5SvaHyeFgG-XEaCacbvVyL54yKDlfMtgMobNLcySVaDC36gnsbqsNMylEhAU22ibcUYpj6hrJxKSFBSJGhTP9QWq4YQGXLjlxTs2Dei1JJeWfg', 'width': 5760}]"
372,Everglades Safari Park,ChIJtxA5P6KS2YgR36Uv80HVpXY,"['amusement_park', 'tourist_attraction', 'travel_agency', 'park', 'point_of_interest', 'store', 'establishment']",3919.0,4.4,"26700 SW 8th St, Miami, FL 33194, United States",25.760509,-80.62594969999998,"[{'height': 1365, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103280829129444035045"">Everglades Safari Park</a>'], 'photo_reference': 'CmRaAAAA8bnGKBv00asXa1-YivTIpg1RYk5SHK00JM6eRmLr0rbN-7Jus3gKe3sRbkG113NJIrGvM_wqzfLnX-ICnMF6ulXZmdxzVPLAcASISrzUcxlj5PHonecHwLT2Y-ehe7DmEhCObbWO7aNUIqX1KOYDJlvRGhTRm2Z0FUyfN53uQxZY4bk7ev-G9g', 'width': 2048}]"
687,Kissimmee Lakefront Park,ChIJJY1GBxWE3YgRz9dhe8CXLpg,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",3906.0,4.7,"201 Lakeview Dr, Kissimmee, FL 34741, United States",28.288625099999997,-81.40827309999999,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111483400514013107512"">John Wellin</a>'], 'photo_reference': 'CmRZAAAAwu_JTC8A81RadtZ_oEUPBx82fjwrxmVyvvBCcDWKmM5eBOCun1eivs3gDYC-0xY0fcP5JRPXy67RwjsTfYBakix_vj2PULvA-kkxOmht2ZWXJQ-glB0mb7Tl948AlG7MEhAfrSAqcaTJy2jExAdotwGyGhSQ1wS-nM-lU-XPx1sqGdJa3GeBgw', 'width': 4160}]"
222,Madame Tussauds,ChIJm-1TQ1N-54gRtKSCx6hQ8SU,"['tourist_attraction', 'point_of_interest', 'establishment']",3895.0,4.6,"8387 International Dr, Orlando, FL 32819, United States",28.443847499999997,-81.4703277,"[{'height': 3243, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115364213144895125324"">Madame Tussauds Orlando</a>'], 'photo_reference': 'CmRaAAAAhkwBSRno2u_v_zJJGdvzEixScSkjsBmQs9hzH3WPV5R_wF95FMMZxf4XXS5-I5VrRhXc9waejAh6K9Ud4xbOfgf91HjXy5PaNAevM_l85GSBdR1BkIkJO2tr_NuJQhr3EhAylEL5AYUa44DmKbihnruIGhRp_3wC7rheD5x3uQ4uZOzUA4LTnw', 'width': 4864}]"
328,Calle Ocho Walk of Fame,ChIJEwHCxvC22YgRRS5qjfkNFMg,"['tourist_attraction', 'point_of_interest', 'establishment']",3698.0,4.4,"SW 8th St, Miami, FL 33135, United States",25.7658634,-80.21900939999998,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111502192293225280283"">Sebas</a>'], 'photo_reference': 'CmRaAAAAUpMoVEM2fbdESDro0JGb-HX_QshQspAU1EbOtz6yET_kwcGgBJBsU3WKBcwfUZk4Kd5br6K0pXXU3j_P_zwyOdoHwoPg0XLrYBSO_xXnQxTtjB7I0KKvWybxHx1eASmEEhCUPclvdm0chikDcukBDjNpGhQHrChtz1ou1PceiErP7GgK21YmUw', 'width': 5184}]"
535,Wild Florida Airboats & Gator Park,ChIJf0DevByX3YgRmEkTAhLtm-A,"['tourist_attraction', 'zoo', 'travel_agency', 'park', 'restaurant', 'food', 'point_of_interest', 'establishment']",3675.0,4.7,"3301 Lake Cypress Rd, Kenansville, FL 34739, United States",28.084182000000002,-81.303045,"[{'height': 1403, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112062722171376541617"">Wild Florida Airboats &amp; Gator Park</a>'], 'photo_reference': 'CmRaAAAAbpz2-N-ZBDSYiu-OZnxzoFvLF4QeyvzLRDgqRyflPRi24IMBIl-cyy-PpaNtn4Szj9Y197qbel6oi8Ailrj73AsWhaxufb91Oa-2ae8CEKw3ficUCtdX1qM9DBvibw9kEhDRjesN4hKCVQbM6mPffDiNGhSmuy3YOJvuEA2W-bKxjeOZhEVVFQ', 'width': 2589}]"
720,Palm Beach Zoo & Conservation Society,ChIJP7aCRLrX2IgRVLd7doYiJi0,"['zoo', 'tourist_attraction', 'point_of_interest', 'establishment']",3638.0,4.5,"1301 Summit Blvd, West Palm Beach, FL 33405, United States",26.666953000000003,-80.0692442,"[{'height': 6000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111068530907531663814"">Palm Beach Zoo &amp; Conservation Society</a>'], 'photo_reference': 'CmRaAAAAN-jS-hs76YYTgh6fd7-JpHauWsUqoaSz3gNFLnF3J9SGZRZP9Pp32xeZDHssmLaEbfSS8cx2txHw9EhpBQjAbYG0rRT4s44k4kmSgDQIcB6BQt98H_ociH3ekiUFZ2kcEhBzm_RPM6Za3TxmexzDlQUoGhSQrimNZ8pzO0H3yI5pFyfcj04vUQ', 'width': 5094}]"
572,Daytona Boardwalk Amusements,ChIJhdmfoBXa5ogR_BzzFs71oao,"['amusement_park', 'tourist_attraction', 'point_of_interest', 'establishment']",3606.0,4.2,"25 Ocean Ave, Daytona Beach, FL 32118, United States",29.227896100000002,-81.00773889999998,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109071799627841561569"">Martha Jenkins</a>'], 'photo_reference': 'CmRaAAAArxrrlcIQtlXTA-a4dSllz3y3W8y7W0ICXpKV7BwSC3HacX5LXMCnx5ga-Y6t6m_V431_fvFJU9YYAA1RUk2yWAJGRbN-hZ7zuZk8tN9esyvaDiCNs9-OYYx7Vi0Mf_lTEhCqpkLb1y-m9Re4dsLhoSk4GhRxuN12ro7enrk7vcJTMo1OltIo9w', 'width': 4032}]"
579,The Holy Land Experience,ChIJs68EsKx-54gRIxzIKLXY8yA,"['museum', 'amusement_park', 'point_of_interest', 'establishment']",3573.0,4.5,"4655 Vineland Rd, Orlando, FL 32811, United States",28.495421500000003,-81.43314240000001,"[{'height': 3840, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104553683657649197032"">A Google User</a>'], 'photo_reference': 'CmRaAAAAra5DaH3deN71zwMkVKz1X7Yh4RH6utRU-EUvxBfTlrHYrwWEw9QAlf83KCAjgLv9L-eSCKuw5yicS7qa9VCzAXdomM849W31LzSH21jNTQYzxq6HLnyOAwsQBpPkTT3aEhDjexwkzwjFQ-q42IpM5HYgGhQQrItLC6SEQTGXcw8_FVzV7iY1RA', 'width': 5760}]"
212,The John and Mable Ringling Museum of Art,ChIJ6y2dx9g_w4gRWoZIRhLk-JI,"['tourist_attraction', 'museum', 'park', 'point_of_interest', 'establishment']",3489.0,4.7,"5401 Bay Shore Rd, Sarasota, FL 34243, United States",27.383134100000003,-82.5594402,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100881711569325658446"">Aracelis Carbonell</a>'], 'photo_reference': 'CmRaAAAAPID6BSeIxhQ0JkZWCvXTrqcz6rg7yGE9zB42wO1HmLbUaW771z3uAuUp9EKUBJ7RUemZZPLUIe-YRF-rQscPGrhiLw11vce6PT3qZOncxGnuyQvWbA3XobCVi5lzTPy0EhCGfh5V73WCrWmJvZT1WBAeGhQOLviCcbpd4kcL9P-Gl0t11SChlA', 'width': 4032}]"
713,Gulfarium Marine Adventure Park,ChIJa2rMV0w_kYgRFLsynfeWKig,"['tourist_attraction', 'aquarium', 'point_of_interest', 'establishment']",3420.0,4.4,"1010 Miracle Strip Pkwy SE, Fort Walton Beach, FL 32548, United States",30.394468,-86.59354599999999,"[{'height': 2304, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108296834713190822137"">Krystina Lisi</a>'], 'photo_reference': 'CmRaAAAAeMpiwS5xcS1DhoWd-RN8aKfvMb0bPQPE-7OoA8lOKw4O6XuNr-HjHqB79TiU6mv3ydZHZQOBIHhfV0_bP7pC7ZmYJOJBOiJSFRHr72ySOTdIwSX3engwZ35d8FDanENmEhAeUSyz47khU3kwvC_u5W26GhR_MZEgPN1zJ0QLoyjpHLzDbNxeDA', 'width': 3456}]"
326,Butterfly World,ChIJhWYGm0wD2YgRFcw6YoMU1P4,"['tourist_attraction', 'museum', 'park', 'point_of_interest', 'store', 'establishment']",3418.0,4.6,"Tradewinds Park, 3600 W Sample Rd, Coconut Creek, FL 33073, United States",26.268674600000004,-80.1716726,"[{'height': 405, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116483767682442389132"">Butterfly World</a>'], 'photo_reference': 'CmRaAAAAJK-0RlkYIdH7dV3Wun0I5TOaKbYM7kSe0L5oIYJqobAybroQiiA5bC3HnWiMLDZudWI2X7Rf_zw_JKtliY2sbDdR3BxhfNMg2XyExhotHBxZMQE9l_N4U6BMNnhS59wAEhDP1MnvhIm3zr_X1OgjUPqbGhQy-tni9oQE5vG7qDjoC75wHiN_Gw', 'width': 540}]"
508,Test Track,ChIJP1MIC6V_3YgRq094JGCMiI8,"['amusement_park', 'point_of_interest', 'establishment']",3386.0,4.6,"200 Epcot Center Dr, Orlando, FL 32830, United States",28.372871999999997,-81.5472554,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108315062633847271933"">Edilson Luith</a>'], 'photo_reference': 'CmRaAAAAoapyr_dtrABO3eHZzkhNOaUTXCKfKAiAONnDMcD3IDq8AdHQ1CZeVXJwHJCPMjj1_oBee5aR4JTZCIgw4GuV9khuQoAvATkRnvyDZwj0QkbuY0w8FR9ZE7O7xlBV9DYXEhBxpUjy48owT3kH5HxVnB6mGhRBIWxNQqE0lEYT-mScYkKks8eTNA', 'width': 4608}]"
567,Everglades Alligator Farm,ChIJwUe1J63h2YgRXojWqEgoaSQ,"['zoo', 'tourist_attraction', 'park', 'point_of_interest', 'establishment']",3313.0,4.5,"40351 SW 192nd Ave, Homestead, FL 33034, United States",25.393168,-80.5012007,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106427043220028662018"">A Google User</a>'], 'photo_reference': 'CmRaAAAAeprnM55U4RA_DKXk9LK1EWGiIDmlW9K_krVKlxd2m6zvzeqOFR2PTq49iCiGRp-ds632qNZ15OJ6PRrWG4qmhFXLKrfrUU3xTFYYLaRuS4xDhteznP0EaztOlmI5PgBbEhBnC3K361OJ-DiVhlFVSJ7CGhRbynXElNOZxFTtFWvLZhbfvNA1CA', 'width': 5184}]"
37,Dinosaur World,ChIJleFCpOE03YgR_W7zvLgzvVQ,"['tourist_attraction', 'amusement_park', 'point_of_interest', 'establishment']",3296.0,4.4,"5145 Harvey Tew Rd, Plant City, FL 33565, United States",28.028052799999998,-82.1922056,"[{'height': 1200, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116820716585737198600"">Dinosaur World</a>'], 'photo_reference': 'CmRaAAAAdN_2EfLm-0Q592dP4B4FcJwrcw9G9EQb8dkE-M5wcFBW0TyBvuBGcmAjNavlVIKfnG4_ay_VIN43UG0_0SzYzVo3_QtMu78rtmovkt6FJ11hcG2GabQSiVGNUf3PrkCfEhAD3-MfAID5Ccl6cPlDFNYnGhQzA8WCETgp8PRQoMGahJNTS6gI3Q', 'width': 1800}]"
718,Naples Zoo at Caribbean Gardens,ChIJM5duwu3h2ogRw33TpV_VYtI,"['zoo', 'tourist_attraction', 'park', 'point_of_interest', 'establishment']",3251.0,4.4,"1590 Goodlette-Frank Rd, Naples, FL 34102, United States",26.169157000000002,-81.788886,"[{'height': 2400, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113593918345576637760"">Naples Zoo at Caribbean Gardens</a>'], 'photo_reference': 'CmRaAAAAd3CBHJA25UXaMurORb1JQQIGaj9A8rSHZPA0qnb0cjTsZ75odxRoT7p6Rz16D75oa7Lmedlap35Y_L7VbeeFtLygvJy7Y15J9OPTtBXyQLLVEL8ohNH9lDl9Mt77kGMnEhCnqPjdDMJpANnuXlsDroEuGhRL3KAayY91XDnpXatQdj84nfQriQ', 'width': 2464}]"
717,The Key West Butterfly and Nature Conservatory,ChIJh8tU9ty20YgR_AeKVyGB8Hk,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",3142.0,4.8,"1316 Duval St, Key West, FL 33040, United States",24.5475638,-81.79682489999998,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107076199227608239658"">Jenny Honeycutt</a>'], 'photo_reference': 'CmRaAAAA0jxF6veosPQrpO3-ByUaxChKfUdsjYqqgS1XEn_-COGn-z117X_kLkhCLf6uRFDF4Vtt7JxrG2l7bif8p_y26iiDRtI5W8hFPkIYHjVYti93rKny7R99FpDWDnS4q3TzEhCiZTPPuUB-z8UrqOWn7sKfGhRAIRGWEHlwCPgIKBLsfTmzanqrTw', 'width': 4608}]"
604,Ponce de Leon's Fountain of Youth Archaeological Park,ChIJ411Zhrcn5IgRYE_XYdj5Hbs,"['tourist_attraction', 'amusement_park', 'park', 'point_of_interest', 'establishment']",3076.0,4.5,"11 Magnolia Ave, St. Augustine, FL 32084, United States",29.906944399999997,-81.31500000000003,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110268599801207263303"">Marisol Arellano</a>'], 'photo_reference': 'CmRaAAAAF_PS8sMAdGYKBlmLJ82rNhTrKtCeGyQQG3srx_xV7_YG2SNDY36y5SvN35V3QtN2JsCURl53El4NcOERPtkhRjEe2VdcP5E64qHnD2aM4pxsdlt8_xS3P5vFTi8smYhOEhBKh-CXjQQiAwQpgZ5hGB2yGhTAvjEgCHHG1Sc5ti_Zf3uYk5q4mg', 'width': 3024}]"
425,Lake Sumter Landing,ChIJx_8X5wzE54gRHX6fEzD0HcU,"['shopping_mall', 'point_of_interest', 'establishment']",3039.0,4.6,"1000 Lake Sumter Landing, The Villages, FL 32162, United States",28.9088219,-81.97450140000001,"[{'height': 3006, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117713045485470658156"">todd romano</a>'], 'photo_reference': 'CmRaAAAAat3EbufNwME34zxZmHUJe509rMuJ_o3dLkj77lztPrjmyQQYgJaVbjesLr58rynEVAVHqWxNxmlxfWlJ7VOwV7E2-8fuL4eO3Ztv2frjXtKxbEFaHV4e_xul9cnOnyWUEhD0ZRgho73lwKVc5VtVrMMMGhSOl3FI2GxZrg8A7uOmVKBxUzbDCQ', 'width': 5344}]"
620,Sawgrass Recreation Park,ChIJU2u3akkL2YgRofnAkGxBVqw,"['tourist_attraction', 'zoo', 'travel_agency', 'park', 'point_of_interest', 'establishment']",2969.0,4.4,"1006 North, US-27, Weston, FL 33327, United States",26.176485999999997,-80.4479806,"[{'height': 1365, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104904249577798342851"">Sawgrass Recreation Park</a>'], 'photo_reference': 'CmRaAAAA0tBw1JS9MBp4uMGR7Xph-gRMERAus9X2cP-Q7Am0vT4vgE16u38vwIX6Xzu5SuIixkmJWbCfmYu71eigmWkGQX52RDQInOqrE6ysg4v50nj-s099r9If1a19vpzP7DlGEhDK7hfLiVd0T0zm0ba3dhwnGhQa2GVVDCqjdJWkcxFE64grVHuX6w', 'width': 2048}]"
174,Edison & Ford Winter Estates,ChIJVVUNg8JB24gRo5VjblNO_c8,"['tourist_attraction', 'museum', 'park', 'point_of_interest', 'establishment']",2963.0,4.7,"2350 McGregor Blvd, Fort Myers, FL 33901, United States",26.6343582,-81.87988100000001,"[{'height': 1365, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112301921181220731916"">Edison and Ford Winter Estates</a>'], 'photo_reference': 'CmRaAAAAadHaZALl084TBQJgJh3srwXrqvfJwswiB7MRvKvoKXemAaM-NZX-2zk2MbtaQEg1a316jWjFj8zkrUxXZHrSGf69Gp24Em0RJcVxxc8bsOlB2LO0iM4y1_rvd6RVhCjwEhAGB9DkReS6eTeYuitCEzlIGhQSrkXTdNm71z7jSy0DG2Nw91nxlQ', 'width': 2048}]"
249,Old Jail,ChIJgW0dDsgn5IgRCD4brXWf9IE,"['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",2897.0,4.5,"167 San Marco Ave, St. Augustine, FL 32084, United States",29.908013,-81.318612,"[{'height': 2988, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111736521441250708325"">Nancy Maxwell</a>'], 'photo_reference': 'CmRaAAAACp5eH6KnHtB4__iZHBxVdcOLDC28qD6INdXvC3wCeG7vOcrSMRzl-4O7H-Nr8kZoVE7Z20vZWLdotuXBFcZAckmCoeZL_cZvpyZL3mdo28I4oiSAIHTiQc3OoUbxWYkPEhB3QlpGZist39F4u-akLEF6GhRJ7MvKRmMHl308OF99W0HIropetg', 'width': 5312}]"
398,Gulf World,ChIJMX9Kxj-Mk4gREbn3NrnOkzk,"['aquarium', 'zoo', 'tourist_attraction', 'amusement_park', 'point_of_interest', 'establishment']",2823.0,4.3,"15412 Front Beach Rd, Panama City Beach, FL 32413, United States",30.2111442,-85.86718599999998,"[{'height': 640, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112762203773757104931"">Gulf World Marine Park</a>'], 'photo_reference': 'CmRaAAAAz0PTXJcc0TcgBzURgv1BFm438vCk5UyUM0Unl5e2PKpaNPhiaKTay7WO6IyrXY2rui7e5v8IjyQCp4fU_t1y7DqV8rgdXVZIaUnZhp_-DW1hnXdocm2PJHaBqtwujTGnEhDDx9suGERO2LLilRQUIo63GhTLL639FVySUBMS0fGFMTKQH2TUQA', 'width': 960}]"
142,Air Force Armament Museum,ChIJUbwaEBZAkYgREjm8xEnkM2E,"['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",2789.0,4.8,"100 Museum Dr, Eglin AFB, FL 32542, United States",30.466221700000002,-86.56101140000001,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103099499004567755244"">David Field</a>'], 'photo_reference': 'CmRaAAAAgu9Wn21a_18smdiqMiHd0Q_ZOD0w43lB0d2za25oxpF201D9xnPjI92m12rGNtPrd-dWaHW-TneXH0vJm43Ui-Fmn2Pr4vzsyZDbt11LggS9d8DJvibIjwI0ZOe1CN0qEhDlElpS2yOoUM4u2e98-e0FGhQGccHXj5QHr1_4vncOVRLvioTp-w', 'width': 4032}]"
